213,1,0.644
213,2,0.104
213,3,0.068
213,4,0.133
213,5,0.056
213,6,0.088
213,7,0.066
213,8,0.124
213,9,0.044
213,10,0.097
213,11,0.065
213,12,0.109
213,13,0.049
213,14,0.064
213,15,0.105
213,16,0.062
213,17,0.085
213,18,0.056
213,19,0.125
213,20,0.048
213,21,0.087
213,22,0.109
213,23,0.363
213,24,0.157
213,25,0.467
213,26,0.091
213,27,0.281
213,28,0.392
213,29,0.139
213,30,0.482
213,31,0.368
213,32,0.182
213,33,0.143
213,34,0.061
213,35,0.101
213,36,1.833
213,37,1.318
213,38,0.295
213,39,0.348
213,40,0.127
213,41,0.119
213,42,0.244
213,43,0.235
213,44,0.669
213,45,0.457
213,46,0.446
213,47,0.324
213,48,0.381
214,1,0.388
214,2,0.241
214,3,0.06
214,4,0.115
214,5,0.032
214,6,0.114
214,7,0.062
214,8,0.123
214,9,0.045
214,10,0.094
214,11,0.064
214,12,0.092
214,13,0.088
214,14,0.031
214,15,0.114
214,16,0.06
214,17,0.125
214,18,0.045
214,19,0.099
214,20,0.155
214,21,0.06
214,22,0.124
214,23,0.032
214,24,0.259
214,25,0.217
214,26,0.114
214,27,0.532
214,28,0.216
214,29,0.222
214,30,0.184
214,31,0.049
214,32,0.139
214,33,0.132
214,34,0.187
214,35,1.986
214,36,1.049
214,37,0.617
214,38,0.258
214,39,0.295
214,40,0.225
214,41,0.361
214,42,3.023
214,43,0.55
214,44,0.316
214,45,0.319
214,46,0.398
214,47,0.293
214,48,0.839
215,1,0.456
215,2,0.352
215,3,0.067
215,4,0.121
215,5,0.034
215,6,0.083
215,7,0.088
215,8,0.069
215,9,0.098
215,10,0.04
215,11,0.124
215,12,0.06
215,13,0.111
215,14,0.031
215,15,0.088
215,16,0.092
215,17,0.062
215,18,0.089
215,19,0.048
215,20,0.121
215,21,0.062
215,22,0.381
215,23,0.117
215,24,0.097
215,25,0.236
215,26,0.106
215,27,0.358
215,28,0.268
215,29,0.358
215,30,0.222
