213,1,0.169
213,2,0.103
213,3,0.033
213,4,0.031
213,5,0.051
213,6,0.052
213,7,0.055
213,8,0.029
213,9,0.032
213,10,0.049
213,11,0.049
213,12,0.049
213,13,0.039
213,14,0.026
213,15,0.043
213,16,0.048
213,17,0.054
213,18,0.039
213,19,0.021
213,20,0.335
213,21,2.113
213,22,0.149
213,23,0.275
213,24,0.116
213,25,0.103
213,26,0.101
213,27,0.143
213,28,0.264
213,29,0.116
213,30,0.12
213,31,0.118
213,32,0.096
213,33,0.134
213,34,0.121
213,35,0.126
213,36,0.147
213,37,0.136
213,38,0.096
213,39,0.409
213,40,0.125
213,41,0.3
213,42,0.235
213,43,0.735
213,44,0.377
213,45,0.386
213,46,0.332
213,47,0.312
213,48,0.195
214,1,0.179
214,2,0.127
214,3,0.058
214,4,0.065
214,5,0.056
214,6,0.034
214,7,0.034
214,8,0.056
214,9,0.057
214,10,0.047
214,11,0.026
214,12,0.06
214,13,0.056
214,14,0.037
214,15,0.033
214,16,0.058
214,17,0.058
214,18,0.065
214,19,0.887
214,20,0.02
214,21,0.0
214,22,0.596
214,23,0.451
214,24,1.122
214,25,2.59
214,26,1.646
214,27,2.41
214,28,2.52
214,29,2.591
214,30,0.801
214,31,2.495
214,32,1.815
214,33,0.839
214,34,0.37
214,35,0.266
214,36,0.288
214,37,0.202
214,38,0.258
214,39,1.6
214,40,1.705
214,41,1.269
214,42,0.389
214,43,0.683
214,44,0.492
214,45,0.438
214,46,0.338
214,47,0.128
214,48,0.192
215,1,0.17
215,2,0.102
215,3,0.074
215,4,0.044
215,5,0.046
215,6,0.061
215,7,0.062
215,8,0.055
215,9,0.057
215,10,0.051
215,11,0.044
215,12,0.043
215,13,0.049
215,14,0.058
215,15,0.058
215,16,0.054
215,17,0.056
215,18,0.366
215,19,3.26
215,20,3.492
215,21,2.056
215,22,2.123
215,23,2.151
215,24,1.768
215,25,2.1
215,26,1.27
215,27,0.224
215,28,0.391
215,29,0.121
215,30,0.125
215,31,0.146
215,32,0.154
215,33,0.164
215,34,0.147
215,35,0.214
215,36,0.416
215,37,4.002
215,38,0.917
215,39,1.019
215,40,1.398
215,41,0.563
215,42,0.527
215,43,1.475
215,44,1.811
215,45,1.062
215,46,1.449
215,47,0.2
215,48,0.17
216,1,0.187
216,2,0.103
216,3,0.105
216,4,0.1
216,5,0.082
216,6,0.045
216,7,0.047
216,8,0.058
216,9,0.06
216,10,0.059
216,11,0.06
216,12,0.053
216,13,0.041
216,14,0.043
216,15,0.062
