213,1,0.125
213,2,0.125
213,3,0.124
213,4,0.107
213,5,0.063
213,6,0.063
213,7,0.063
213,8,0.063
213,9,0.063
213,10,0.063
213,11,0.121
213,12,0.133
213,13,0.131
213,14,0.128
213,15,0.126
213,16,0.39
213,17,0.173
213,18,0.109
213,19,1.615
213,20,0.921
213,21,3.263
213,22,0.472
213,23,0.117
213,24,0.114
213,25,0.114
213,26,0.112
213,27,0.086
213,28,0.05
213,29,0.049
213,30,0.1
213,31,0.154
213,32,0.177
213,33,1.509
213,34,0.967
213,35,1.604
213,36,1.842
213,37,1.714
213,38,0.274
213,39,1.093
213,40,0.614
213,41,0.247
213,42,0.217
213,43,0.193
213,44,0.232
213,45,0.514
213,46,0.233
213,47,0.095
213,48,0.273
214,1,0.566
214,2,0.156
214,3,0.132
214,4,0.132
214,5,0.132
214,6,0.132
214,7,0.131
214,8,0.131
214,9,0.131
214,10,0.068
214,11,0.068
214,12,0.067
214,13,0.067
214,14,0.442
214,15,0.709
214,16,1.253
214,17,1.168
214,18,0.151
214,19,0.435
214,20,0.185
214,21,0.112
214,22,0.275
214,23,3.055
214,24,1.278
214,25,1.277
214,26,0.991
214,27,2.766
214,28,1.763
214,29,0.962
214,30,0.114
214,31,0.111
214,32,1.028
214,33,1.563
214,34,1.959
214,35,2.52
214,36,1.804
214,37,1.687
214,38,0.751
214,39,1.269
214,40,0.705
214,41,1.524
214,42,1.305
214,43,1.277
214,44,1.271
214,45,0.618
214,46,0.199
214,47,0.162
214,48,0.067
215,1,0.06
215,2,0.061
215,3,0.119
215,4,0.129
215,5,0.126
215,6,0.126
215,7,0.126
215,8,0.125
215,9,0.126
215,10,0.448
215,11,0.281
215,12,0.06
215,13,0.515
215,14,0.134
215,15,0.116
215,16,0.11
215,17,0.098
215,18,0.045
215,19,0.045
215,20,0.044
215,21,0.042
215,22,0.077
215,23,0.112
215,24,0.109
215,25,0.108
215,26,0.108
215,27,0.108
215,28,0.108
215,29,0.094
215,30,0.045
215,31,0.045
215,32,0.045
215,33,0.045
215,34,0.045
215,35,0.056
215,36,0.115
215,37,0.11
215,38,0.109
215,39,0.109
215,40,0.108
215,41,0.107
215,42,0.048
215,43,0.043
215,44,0.043
215,45,0.044
215,46,0.045
215,47,0.045
215,48,0.1
216,1,0.114
216,2,0.112
216,3,0.112
216,4,0.111
216,5,0.109
216,6,0.056
216,7,0.046
216,8,0.046
216,9,0.046
216,10,0.046
216,11,0.046
216,12,0.091
216,13,0.117
216,14,0.114
216,15,0.111
216,16,0.11
216,17,0.103
216,18,0.045
216,19,0.044
216,20,0.043
216,21,0.044
216,22,0.045
216,23,0.044
216,24,0.112
216,25,0.112
216,26,0.11
216,27,0.109
216,28,0.109
216,29,0.109
216,30,0.064
216,31,0.046
216,32,0.046
216,33,0.046
216,34,0.045
216,35,0.045
216,36,0.085
216,37,0.112
216,38,0.111
216,39,0.111
216,40,0.109
216,41,0.108
216,42,0.069
216,43,0.044
216,44,0.043
216,45,0.044
216,46,0.043
216,47,0.045
216,48,0.062
217,1,0.118
217,2,0.113
217,3,0.112
217,4,0.111
217,5,0.131
217,6,0.066
217,7,0.047
217,8,0.047
217,9,0.047
217,10,0.047
217,11,0.047
217,12,0.113
217,13,0.118
217,14,0.114
217,15,0.111
217,16,0.11
217,17,0.048
217,18,0.044
217,19,0.044
217,20,0.045
217,21,0.045
217,22,0.05
217,23,0.118
217,24,0.114
217,25,0.112
217,26,0.111
217,27,0.104
217,28,0.045
217,29,0.045
217,30,0.045
217,31,0.046
217,32,0.045
217,33,0.075
217,34,0.115
217,35,0.111
217,36,0.109
217,37,0.108
217,38,0.09
217,39,0.045
217,40,0.044
217,41,0.045
217,42,1.057
217,43,1.602
217,44,0.38
217,45,0.168
217,46,0.291
217,47,0.329
217,48,0.248
218,1,0.19
218,2,0.153
218,3,0.06
218,4,0.073
218,5,0.132
218,6,0.128
218,7,0.125
218,8,0.124
218,9,0.097
218,10,0.058
218,11,0.058
218,12,0.059
218,13,0.059
218,14,0.058
218,15,0.095
218,16,0.13
218,17,0.125
218,18,0.407
218,19,0.138
218,20,0.704
218,21,1.757
218,22,0.218
218,23,0.559
218,24,2.568
218,25,4.011
218,26,2.035
218,27,0.085
218,28,0.679
218,29,0.179
218,30,0.112
218,31,0.184
218,32,0.441
218,33,0.356
218,34,0.305
218,35,0.242
218,36,0.157
218,37,0.537
218,38,0.226
