213,1,0.063
213,2,0.059
213,3,0.161
213,4,0.174
213,5,0.167
213,6,0.158
213,7,0.059
213,8,0.059
213,9,0.098
213,10,0.181
213,11,0.169
213,12,0.164
213,13,0.06
213,14,0.061
213,15,0.089
213,16,0.559
213,17,0.172
213,18,0.171
213,19,0.167
213,20,0.165
213,21,0.158
213,22,0.301
213,23,0.099
213,24,0.097
213,25,0.191
213,26,0.208
213,27,0.398
213,28,0.17
213,29,0.168
213,30,0.167
213,31,0.166
213,32,0.458
213,33,0.168
213,34,0.307
213,35,0.165
213,36,0.165
213,37,0.165
213,38,0.165
213,39,0.101
213,40,0.729
213,41,0.148
213,42,0.207
213,43,0.213
213,44,0.178
213,45,0.112
213,46,0.117
213,47,0.193
213,48,0.168
214,1,0.166
214,2,0.111
214,3,0.057
214,4,0.059
214,5,0.185
214,6,0.169
214,7,0.166
214,8,0.101
214,9,0.058
214,10,0.058
214,11,0.185
214,12,0.171
214,13,0.168
214,14,0.086
214,15,0.059
214,16,0.058
214,17,0.185
214,18,0.6
214,19,0.651
214,20,0.084
214,21,0.06
214,22,0.091
214,23,0.182
214,24,0.171
214,25,0.322
214,26,0.17
214,27,0.482
214,28,0.166
214,29,0.146
214,30,0.06
214,31,0.06
214,32,0.117
214,33,0.179
214,34,0.169
214,35,0.166
214,36,0.115
214,37,0.29
214,38,0.314
214,39,0.179
214,40,0.302
214,41,0.215
214,42,0.214
214,43,0.172
214,44,0.19
214,45,0.176
214,46,0.178
214,47,0.176
214,48,0.115
215,1,0.069
215,2,0.061
215,3,0.139
215,4,0.174
215,5,0.167
215,6,0.165
215,7,0.148
215,8,0.058
215,9,0.058
215,10,0.114
215,11,0.177
215,12,0.168
215,13,0.166
215,14,0.125
215,15,0.328
215,16,0.064
215,17,0.189
215,18,0.17
215,19,0.167
215,20,0.118
215,21,0.058
215,22,0.059
215,23,0.169
215,24,0.173
215,25,0.168
215,26,0.166
215,27,0.076
215,28,0.059
215,29,0.129
215,30,0.177
215,31,0.17
215,32,0.167
215,33,0.166
215,34,0.086
215,35,0.058
215,36,0.123
215,37,0.174
215,38,0.167
215,39,0.167
215,40,0.081
215,41,0.451
215,42,0.511
215,43,0.221
215,44,0.21
215,45,0.179
215,46,0.075
215,47,0.071
215,48,0.159
216,1,0.172
216,2,0.168
216,3,0.095
216,4,0.058
216,5,0.131
216,6,0.175
216,7,0.168
216,8,0.166
216,9,0.12
216,10,0.058
216,11,0.068
216,12,0.184
216,13,0.172
216,14,0.168
216,15,0.165
216,16,0.079
216,17,0.057
216,18,0.576
216,19,0.185
216,20,0.284
216,21,0.166
