213,1,0.663
213,2,0.576
213,3,0.626
213,4,0.637
213,5,0.574
213,6,0.609
213,7,0.641
213,8,0.562
213,9,0.649
213,10,0.603
213,11,0.607
213,12,0.6
213,13,0.609
213,14,0.539
213,15,0.619
213,16,0.858
213,17,0.886
213,18,1.216
213,19,0.743
213,20,0.98
213,21,0.599
213,22,0.559
213,23,0.46
213,24,0.586
213,25,0.381
213,26,0.493
213,27,0.476
213,28,0.456
213,29,0.477
213,30,0.532
213,31,0.452
213,32,0.513
213,33,0.497
213,34,0.467
213,35,0.402
213,36,0.424
213,37,0.323
213,38,2.088
213,39,0.747
213,40,0.674
213,41,0.677
213,42,0.619
213,43,0.738
213,44,0.858
213,45,0.506
213,46,0.493
213,47,0.543
213,48,0.392
214,1,0.33
214,2,0.372
214,3,0.288
214,4,0.36
214,5,0.341
214,6,0.284
214,7,0.35
214,8,0.292
214,9,0.329
214,10,0.318
214,11,0.369
214,12,0.272
214,13,0.441
214,14,0.251
214,15,0.396
214,16,0.47
214,17,0.832
214,18,0.71
214,19,0.884
214,20,1.084
214,21,1.622
214,22,1.981
214,23,0.838
214,24,0.776
214,25,0.892
214,26,0.707
214,27,0.63
214,28,2.99
214,29,3.788
214,30,0.99
214,31,1.449
214,32,0.829
214,33,0.9
214,34,1.38
214,35,0.808
214,36,0.774
214,37,0.843
214,38,1.214
214,39,1.039
214,40,0.739
214,41,0.715
214,42,0.666
214,43,0.668
214,44,0.564
214,45,0.647
214,46,0.524
214,47,0.559
214,48,0.532
215,1,0.711
215,2,0.517
215,3,0.345
215,4,0.345
215,5,0.31
215,6,0.391
215,7,0.257
215,8,0.398
215,9,0.285
215,10,0.388
215,11,0.368
215,12,0.328
215,13,0.306
215,14,0.414
215,15,0.247
215,16,0.357
215,17,0.373
215,18,0.535
215,19,0.634
215,20,0.883
215,21,0.882
215,22,0.75
215,23,0.738
215,24,1.047
215,25,1.45
215,26,0.776
215,27,0.559
215,28,0.76
215,29,1.114
215,30,1.551
215,31,1.619
215,32,0.884
215,33,1.744
215,34,2.476
215,35,0.884
215,36,1.806
215,37,0.896
215,38,0.875
215,39,0.873
215,40,0.932
215,41,0.768
215,42,0.82
215,43,0.782
215,44,0.756
215,45,0.68
215,46,0.506
215,47,0.424
215,48,0.537
216,1,0.379
216,2,0.351
216,3,0.406
216,4,0.357
216,5,0.328
