213,1,0.259
213,2,0.352
213,3,0.26
213,4,0.318
213,5,0.25
213,6,0.138
213,7,0.17
213,8,0.131
213,9,0.178
213,10,0.117
213,11,0.148
213,12,0.15
213,13,0.119
213,14,0.181
213,15,0.118
213,16,0.131
213,17,0.164
213,18,0.352
213,19,0.341
213,20,0.285
213,21,0.628
213,22,0.294
213,23,0.66
213,24,0.374
213,25,0.254
213,26,0.324
213,27,0.377
213,28,0.122
213,29,0.177
213,30,0.358
213,31,0.173
213,32,0.117
213,33,0.783
213,34,1.918
213,35,0.434
213,36,0.315
213,37,0.446
213,38,2.666
213,39,0.626
213,40,0.736
213,41,0.563
213,42,0.275
213,43,0.305
213,44,0.364
213,45,0.625
213,46,0.272
213,47,0.346
213,48,0.268
214,1,0.328
214,2,0.289
214,3,0.344
214,4,0.29
214,5,0.144
214,6,0.129
214,7,0.151
214,8,0.108
214,9,0.609
214,10,0.216
214,11,0.135
214,12,0.127
214,13,0.122
214,14,0.14
214,15,0.102
214,16,0.158
214,17,0.103
214,18,0.151
214,19,0.305
214,20,0.356
214,21,0.216
214,22,0.111
214,23,0.148
214,24,0.098
214,25,0.611
214,26,2.933
214,27,2.391
214,28,0.368
214,29,1.63
214,30,3.968
214,31,2.148
214,32,0.8
214,33,1.159
214,34,1.416
214,35,0.353
214,36,0.306
214,37,0.275
214,38,0.214
214,39,0.357
214,40,0.712
214,41,0.515
214,42,0.444
214,43,0.308
214,44,0.267
214,45,0.321
214,46,0.237
214,47,0.188
214,48,0.238
215,1,0.204
215,2,0.228
215,3,0.271
215,4,0.219
215,5,0.188
215,6,0.147
215,7,0.192
215,8,0.148
215,9,0.18
215,10,0.154
215,11,0.163
215,12,0.175
215,13,0.147
215,14,0.193
215,15,0.147
215,16,0.189
215,17,0.145
215,18,0.367
215,19,0.222
215,20,0.256
215,21,0.443
215,22,0.153
215,23,0.285
215,24,0.288
215,25,0.104
215,26,0.816
215,27,0.922
215,28,0.326
215,29,0.475
215,30,0.12
215,31,0.314
215,32,0.998
215,33,0.8
215,34,0.261
215,35,0.278
215,36,2.663
215,37,1.89
215,38,0.329
215,39,0.467
215,40,0.681
215,41,0.459
215,42,0.489
