213,1,0.061
213,2,0.062
213,3,0.058
213,4,0.057
213,5,0.058
213,6,0.057
213,7,0.057
213,8,0.055
213,9,0.059
213,10,0.059
213,11,0.058
213,12,0.059
213,13,0.058
213,14,0.059
213,15,0.102
213,16,0.22
213,17,0.118
213,18,0.065
213,19,0.453
213,20,0.326
213,21,0.193
213,22,0.11
213,23,0.252
213,24,0.055
213,25,0.081
213,26,0.072
213,27,0.051
213,28,0.05
213,29,0.051
213,30,0.059
213,31,0.063
213,32,0.062
213,33,0.059
213,34,0.057
213,35,0.06
213,36,0.143
213,37,0.595
213,38,0.084
213,39,0.057
213,40,0.06
213,41,0.064
213,42,0.202
213,43,0.161
213,44,0.085
213,45,0.071
213,46,0.066
213,47,0.064
213,48,0.062
214,1,0.061
214,2,0.059
214,3,0.06
214,4,0.06
214,5,0.058
214,6,0.059
214,7,0.059
214,8,0.058
214,9,0.059
214,10,0.059
214,11,0.052
214,12,0.051
214,13,0.05
214,14,0.05
214,15,0.052
214,16,0.058
214,17,0.564
214,18,0.155
214,19,0.062
214,20,0.051
214,21,0.106
214,22,0.036
214,23,0.233
214,24,0.139
214,25,0.094
214,26,0.074
214,27,0.067
214,28,0.061
214,29,0.06
214,30,0.061
214,31,0.06
214,32,0.054
214,33,0.054
214,34,0.052
214,35,0.052
214,36,0.052
214,37,0.052
214,38,0.053
214,39,0.057
214,40,0.059
214,41,0.058
214,42,0.057
214,43,0.057
214,44,0.058
214,45,0.049
214,46,0.048
214,47,0.047
214,48,0.048
215,1,0.054
215,2,0.058
215,3,0.057
215,4,0.058
215,5,0.057
215,6,0.049
215,7,0.045
215,8,0.045
215,9,0.049
215,10,0.058
215,11,0.058
215,12,0.058
215,13,0.059
215,14,0.051
215,15,0.045
215,16,0.045
215,17,0.048
215,18,0.057
215,19,0.057
215,20,0.058
215,21,0.058
215,22,0.058
215,23,0.047
215,24,0.047
215,25,0.194
215,26,0.159
215,27,0.093
215,28,0.071
215,29,0.064
215,30,0.062
215,31,0.062
215,32,0.061
215,33,0.054
215,34,0.054
215,35,0.053
215,36,0.052
215,37,0.052
215,38,0.052
215,39,0.059
215,40,0.059
215,41,0.06
215,42,0.06
215,43,0.059
215,44,0.059
215,45,0.126
215,46,0.296
215,47,0.237
215,48,0.192
216,1,0.18
216,2,0.181
216,3,0.184
216,4,0.092
216,5,0.064
216,6,0.177
216,7,0.169
216,8,0.111
216,9,0.077
216,10,0.07
216,11,0.064
216,12,0.061
216,13,0.059
216,14,0.057
216,15,0.056
216,16,0.055
216,17,0.055
216,18,0.059
216,19,0.062
216,20,0.3
216,21,0.079
216,22,0.055
216,23,0.051
216,24,0.06
216,25,0.061
216,26,0.06
216,27,0.05
216,28,0.05
216,29,0.084
216,30,0.157
216,31,0.059
216,32,0.059
216,33,0.251
216,34,0.142
216,35,0.299
216,36,0.382
216,37,0.213
216,38,0.253
216,39,0.273
216,40,1.215
216,41,0.593
216,42,0.282
216,43,1.113
216,44,0.402
216,45,0.323
216,46,0.323
216,47,0.904
216,48,0.608
217,1,0.527
217,2,0.355
217,3,0.081
217,4,0.085
217,5,0.078
217,6,0.063
217,7,0.058
217,8,0.059
217,9,0.061
217,10,0.061
217,11,0.061
217,12,0.061
217,13,0.061
217,14,0.061
217,15,0.062
217,16,0.062
217,17,0.064
217,18,1.425
217,19,2.377
217,20,0.254
217,21,0.448
217,22,0.73
217,23,0.619
217,24,1.607
217,25,2.218
217,26,0.436
217,27,0.209
217,28,0.15
217,29,0.101
217,30,0.1
217,31,0.401
217,32,0.331
217,33,0.193
217,34,0.182
217,35,0.178
217,36,0.155
217,37,0.161
217,38,0.17
217,39,0.141
217,40,0.145
217,41,0.124
217,42,0.161
217,43,0.111
217,44,0.124
217,45,0.05
217,46,0.086
217,47,0.068
217,48,0.049
218,1,0.068
218,2,0.078
218,3,0.059
218,4,0.049
218,5,0.055
218,6,0.073
218,7,0.097
218,8,0.246
218,9,0.125
218,10,0.068
218,11,0.062
218,12,0.06
218,13,0.068
218,14,0.065
218,15,0.064
218,16,0.065
218,17,0.064
218,18,0.058
218,19,0.055
218,20,0.055
218,21,0.056
218,22,0.056
218,23,0.066
218,24,0.067
218,25,0.069
218,26,0.358
218,27,0.103
218,28,0.833
218,29,0.154
218,30,0.316
218,31,0.34
218,32,0.457
218,33,0.247
218,34,0.115
218,35,0.111
218,36,0.108
218,37,0.504
218,38,0.155
218,39,0.123
218,40,0.128
218,41,0.148
218,42,0.166
218,43,0.2
218,44,0.105
218,45,0.072
218,46,0.084
218,47,0.08
218,48,0.065
219,1,0.064
219,2,0.064
219,3,0.063
219,4,0.064
219,5,0.063
219,6,0.11
219,7,0.214
219,8,0.122
219,9,0.077
219,10,0.072
219,11,0.075
219,12,0.059
219,13,0.057
219,14,0.059
219,15,0.057
219,16,0.057
219,17,0.063
219,18,0.064
219,19,0.065
219,20,0.267
219,21,0.531
219,22,0.132
219,23,0.075
219,24,0.063
219,25,0.061
219,26,0.062
219,27,0.063
219,28,0.062
219,29,0.062
219,30,0.062
219,31,0.062
219,32,0.252
219,33,0.862
219,34,0.775
219,35,0.157
219,36,0.091
219,37,0.082
219,38,0.13
219,39,0.135
219,40,0.134
219,41,0.131
219,42,0.129
219,43,0.206
219,44,0.29
219,45,0.068
219,46,0.067
219,47,0.066
219,48,0.067
220,1,0.063
220,2,0.061
220,3,0.061
220,4,0.06
220,5,0.06
220,6,0.06
220,7,0.06
220,8,0.06
220,9,0.243
220,10,0.121
220,11,0.095
220,12,0.077
220,13,0.073
220,14,0.07
220,15,0.069
220,16,0.067
220,17,0.063
220,18,0.402
220,19,0.116
220,20,0.106
220,21,0.083
220,22,0.08
220,23,0.059
220,24,0.06
220,25,0.061
220,26,0.062
220,27,0.063
220,28,0.064
220,29,0.064
220,30,0.063
220,31,0.063
220,32,0.058
220,33,0.056
220,34,0.057
220,35,0.093
220,36,0.225
220,37,0.157
220,38,0.286
220,39,0.264
220,40,0.143
220,41,0.134
220,42,0.13
220,43,0.129
220,44,0.119
220,45,0.259
220,46,0.24
220,47,0.24
220,48,0.196
221,1,0.082
221,2,0.073
221,3,0.069
221,4,0.067
221,5,0.064
221,6,0.064
221,7,0.063
221,8,0.062
221,9,0.062
221,10,0.062
221,11,0.199
221,12,0.164
221,13,0.099
221,14,0.073
221,15,0.247
221,16,0.128
221,17,0.063
221,18,0.067
221,19,0.066
221,20,0.066
221,21,0.066
221,22,0.066
221,23,0.059
221,24,0.056
221,25,0.057
221,26,0.16
221,27,0.484
221,28,0.17
221,29,0.328
221,30,0.333
221,31,0.15
221,32,0.124
221,33,0.126
221,34,0.198
221,35,0.243
221,36,0.181
221,37,0.145
221,38,0.172
221,39,0.169
221,40,2.358
221,41,0.274
221,42,0.157
221,43,0.118
221,44,0.095
221,45,0.066
221,46,0.065
221,47,0.061
221,48,0.058
222,1,0.058
222,2,0.057
222,3,0.057
222,4,0.064
222,5,0.066
222,6,0.066
222,7,0.065
222,8,0.056
222,9,0.215
222,10,0.129
222,11,0.085
222,12,0.078
222,13,0.082
222,14,0.071
222,15,0.058
222,16,0.057
222,17,0.055
222,18,0.063
222,19,0.066
222,20,0.066
222,21,0.066
222,22,0.433
222,23,0.179
222,24,0.068
222,25,0.065
222,26,0.065
222,27,0.065
222,28,0.064
222,29,0.065
222,30,0.064
222,31,0.061
222,32,0.058
222,33,0.057
222,34,0.057
222,35,0.059
222,36,0.153
222,37,0.221
222,38,0.185
222,39,0.14
222,40,0.138
222,41,0.134
222,42,0.134
222,43,0.375
222,44,0.403
222,45,0.236
222,46,0.398
222,47,0.376
222,48,0.341
223,1,0.083
223,2,0.065
223,3,0.065
223,4,0.065
223,5,0.064
223,6,0.064
223,7,0.063
223,8,0.063
223,9,0.063
223,10,0.063
223,11,0.063
223,12,0.259
223,13,0.122
223,14,0.077
223,15,0.073
223,16,0.07
223,17,0.068
223,18,0.065
223,19,0.064
223,20,0.064
223,21,0.062
223,22,0.062
223,23,0.373
223,24,0.188
223,25,0.212
223,26,0.067
223,27,0.064
223,28,0.061
223,29,0.061
223,30,0.06
223,31,0.059
223,32,0.058
223,33,0.058
223,34,0.059
223,35,0.171
223,36,0.742
223,37,0.189
223,38,0.18
223,39,0.176
223,40,0.128
223,41,0.127
223,42,0.137
223,43,0.136
223,44,0.13
223,45,0.46
223,46,0.234
223,47,0.246
223,48,0.153
224,1,0.17
224,2,0.116
224,3,0.063
224,4,0.063
224,5,0.062
224,6,0.062
224,7,0.062
224,8,0.062
224,9,0.062
224,10,0.062
224,11,0.062
224,12,0.062
224,13,0.061
224,14,0.061
224,15,0.146
224,16,0.182
224,17,0.119
224,18,0.076
224,19,0.072
224,20,0.069
224,21,0.162
224,22,0.256
224,23,0.068
224,24,0.063
224,25,0.06
224,26,0.061
224,27,0.062
224,28,0.06
224,29,0.06
224,30,0.061
224,31,0.128
224,32,0.145
224,33,2.535
224,34,1.334
224,35,0.812
224,36,2.393
224,37,0.299
224,38,0.178
224,39,0.316
224,40,0.176
224,41,0.167
224,42,0.243
224,43,0.441
224,44,0.31
224,45,0.137
224,46,0.102
224,47,0.101
224,48,0.1
225,1,0.1
225,2,0.103
225,3,0.276
225,4,0.123
225,5,0.115
225,6,0.111
225,7,0.106
225,8,0.051
225,9,0.072
225,10,0.086
225,11,0.051
225,12,0.053
225,13,0.076
225,14,0.072
225,15,0.291
225,16,0.081
225,17,0.433
225,18,0.154
225,19,0.064
225,20,0.054
225,21,0.055
225,22,0.057
225,23,0.057
225,24,0.469
225,25,1.662
225,26,0.279
225,27,0.514
225,28,0.55
225,29,0.11
225,30,1.355
